"","Entry","Group","Length","topMotifSum","canoSum","phosSum","KSum"
"9457","O43610","phos",288,2,0,2,0
"9458","O43623","phos",268,1,0,1,0
"9459","O43638","phos",330,1,0,1,0
"9460","O43677","phos",76,1,0,1,0
"9461","O43679","phos",373,1,0,1,0
"9462","O43684","phos",328,2,0,2,0
"9463","O43692","phos",258,1,0,1,0
"9464","O43708","phos",216,1,0,1,0
"9465","O43711","phos",291,1,0,1,0
"9466","O43731","phos",214,1,0,1,0
"9467","O43741","phos",272,1,0,1,0
"9468","O43760","phos",224,1,0,1,0
"9469","O43765","phos",313,1,0,1,0
"9470","O43772","phos",301,2,0,2,0
"9471","O43809","phos",227,1,0,1,0
"9472","O43820","phos",417,1,0,1,0
"9473","O43830","phos",326,1,0,1,0
"9474","O43889","phos",395,1,0,1,0
"9475","O43913","phos",435,2,0,2,0
"9476","O43933","phos",1283,5,0,5,0
"9477","O43934","phos",449,1,0,1,0
"9478","O60232","phos",199,3,0,3,0
"9479","O60235","phos",418,2,0,2,0
"9480","O60258","phos",216,3,0,3,0
"9481","O60269","phos",458,1,0,1,0
"9482","O60356","phos",82,1,0,1,0
"9483","O60422","phos",494,1,0,1,0
"9484","O60431","phos",355,1,0,1,0
"9485","O60449","phos",1722,3,0,3,0
"9486","O60500","phos",1241,1,0,1,0
"9487","O60512","phos",393,1,0,1,0
"9488","O60543","phos",219,1,0,1,0
"9489","O60547","phos",372,1,0,1,0
"9490","O60565","phos",184,1,0,1,0
"9491","O60573","phos",245,1,0,1,0
"9492","O60575","phos",86,1,0,1,0
"9493","O60636","phos",221,1,0,1,0
"9494","O60637","phos",253,1,0,1,0
"9495","O60676","phos",142,1,0,1,0
"9496","O60683","phos",326,1,0,1,0
"9497","O60684","phos",536,3,0,3,0
"9498","O60732","phos",1142,1,0,1,0
"9499","O60756","phos",84,1,0,1,0
"9500","O60759","phos",359,1,0,1,0
"9501","O60779","phos",497,1,0,1,0
"9502","O60783","phos",128,1,0,1,0
"9503","O60825","phos",505,3,0,3,0
"9504","O60938","phos",352,2,0,2,0
"9505","O75061","phos",913,1,0,1,0
"9506","O75063","phos",409,1,0,1,0
"9507","O75112","phos",727,1,0,1,0
"9508","O75290","phos",641,1,0,1,0
"9509","O75298","phos",545,1,0,1,0
"9510","O75306","phos",463,2,0,2,0
"9511","O75324","phos",88,1,0,1,0
"9512","O75326","phos",666,3,0,3,0
"9513","O75355","phos",529,1,0,1,0
"9514","O75360","phos",226,1,0,1,0
"9515","O75390","phos",466,2,0,2,0
"9516","O75398","phos",565,1,0,1,0
"9517","O75474","phos",233,1,0,1,0
"9518","O75493","phos",328,1,0,1,0
"9519","O75564","phos",520,2,0,2,0
"9520","O75569","phos",313,1,0,1,0
"9521","O75581","phos",1613,3,0,3,0
"9522","O75600","phos",419,2,0,2,0
"9523","O75602","phos",509,2,0,2,0
"9524","O75638","phos",210,1,0,1,0
"9525","O75751","phos",556,1,0,1,0
"9526","O75771","phos",328,2,0,2,0
"9527","O75787","phos",350,1,0,1,0
"9528","O75807","phos",674,2,0,2,0
"9529","O75864","phos",691,1,0,1,0
"9530","O75888","phos",250,3,0,3,0
"9531","O75891","phos",902,1,0,1,0
"9532","O75900","phos",390,1,0,1,0
"9533","O75934","phos",225,1,0,1,0
"9534","O75964","phos",103,2,0,2,0
"9535","O76061","phos",302,1,0,1,0
"9536","O76071","phos",339,1,0,1,0
"9537","O76076","phos",250,1,0,1,0
"9538","O76082","phos",557,1,0,1,0
"9539","O76087","phos",117,1,0,1,0
"9540","O76093","phos",207,3,0,3,0
"9541","O94779","phos",1100,5,0,5,0
"9542","O94892","phos",652,1,0,1,0
"9543","O94898","phos",1065,3,0,3,0
"9544","O94900","phos",526,1,0,1,0
"9545","O95047","phos",310,1,0,1,0
"9546","O95069","phos",426,1,0,1,0
"9547","O95070","phos",293,1,0,1,0
"9548","O95125","phos",648,2,0,2,0
"9549","O95150","phos",251,2,0,2,0
"9550","O95154","phos",331,1,0,1,0
"9551","O95156","phos",264,1,0,1,0
"9552","O95157","phos",252,1,0,1,0
"9553","O95164","phos",117,1,0,1,0
"9554","O95170","phos",752,1,0,1,0
"9555","O95182","phos",113,1,0,1,0
"9556","O95185","phos",931,1,0,1,0
"9557","O95210","phos",358,2,0,2,0
"9558","O95231","phos",258,1,0,1,0
"9559","O95264","phos",441,1,0,1,0
"9560","O95397","phos",391,1,0,1,0
"9561","O95450","phos",1211,4,0,4,0
"9562","O95467","phos",245,1,0,1,0
"9563","O95476","phos",244,2,0,2,0
"9564","O95677","phos",639,1,0,1,0
"9565","O95751","phos",146,1,0,1,0
"9566","O95772","phos",234,1,0,1,0
"9567","O95782","phos",977,4,0,4,0
"9568","O95803","phos",873,1,0,1,0
"9569","O95858","phos",294,1,0,1,0
"9570","O95863","phos",264,2,0,2,0
"9571","O95870","phos",558,1,0,1,0
"9572","O95886","phos",979,1,0,1,0
"9573","O95948","phos",504,1,0,1,0
"9574","O95967","phos",443,1,0,1,0
"9575","O95969","phos",90,1,0,1,0
"9576","O95972","phos",392,3,0,3,0
"9577","O95985","phos",862,1,0,1,0
"9578","O96005","phos",669,1,0,1,0
"9579","O96008","phos",361,1,0,1,0
"9580","O96011","phos",259,1,0,1,0
"9581","O96015","phos",105,1,0,1,0
"9582","P00374","phos",187,1,0,1,0
"9583","P00480","phos",354,1,0,1,0
"9584","P00492","phos",218,1,0,1,0
"9585","P00738","phos",406,1,0,1,0
"9586","P00739","phos",348,1,0,1,0
"9587","P00740","phos",461,1,0,1,0
"9588","P01138","phos",241,1,0,1,0
"9589","P01213","phos",254,1,0,1,0
"9590","P01241","phos",217,1,0,1,0
"9591","P01282","phos",170,1,0,1,0
"9592","P01303","phos",97,1,0,1,0
"9593","P01567","phos",189,2,0,2,0
"9594","P01570","phos",189,2,0,2,0
"9595","P01571","phos",189,2,0,2,0
"9596","P01583","phos",271,1,0,1,0
"9597","P01699","phos",117,1,0,1,0
"9598","P01700","phos",117,1,0,1,0
"9599","P01701","phos",117,1,0,1,0
"9600","P01703","phos",118,1,0,1,0
"9601","P01714","phos",112,1,0,1,0
"9602","P01732","phos",235,1,0,1,0
"9603","P01733","phos",135,1,0,1,0
"9604","P01814","phos",119,1,0,1,0
"9605","P01817","phos",119,1,0,1,0
"9606","P01824","phos",125,1,0,1,0
"9607","P01825","phos",116,1,0,1,0
"9608","P01893","phos",362,2,0,2,0
"9609","P02533","phos",472,2,0,2,0
"9610","P02745","phos",245,1,0,1,0
"9611","P02753","phos",201,1,0,1,0
"9612","P02765","phos",367,2,0,2,0
"9613","P02771","phos",609,2,0,2,0
"9614","P02818","phos",100,1,0,1,0
"9615","P03950","phos",147,1,0,1,0
"9616","P03971","phos",560,1,0,1,0
"9617","P03979","phos",118,1,0,1,0
"9618","P04150","phos",777,1,0,1,0
"9619","P04217","phos",495,1,0,1,0
"9620","P04439","phos",365,1,0,1,0
"9621","P04628","phos",370,2,0,2,0
"9622","P05014","phos",189,2,0,2,0
"9623","P05015","phos",189,2,0,2,0
"9624","P05091","phos",517,1,0,1,0
"9625","P05161","phos",165,1,0,1,0
"9626","P05388","phos",317,1,0,1,0
"9627","P05534","phos",365,1,0,1,0
"9628","P05813","phos",215,1,0,1,0
"9629","P06307","phos",115,2,0,2,0
"9630","P06331","phos",123,1,0,1,0
"9631","P06731","phos",702,1,0,1,0
"9632","P06734","phos",321,2,0,2,0
"9633","P06748","phos",294,2,0,2,0
"9634","P06865","phos",529,1,0,1,0
"9635","P06870","phos",262,1,0,1,0
"9636","P07098","phos",398,1,0,1,0
"9637","P07148","phos",127,2,0,2,0
"9638","P07203","phos",203,1,0,1,0
"9639","P07288","phos",261,1,0,1,0
"9640","P07315","phos",174,2,0,2,0
"9641","P07316","phos",175,2,0,2,0
"9642","P07360","phos",202,1,0,1,0
"9643","P07477","phos",247,1,0,1,0
"9644","P07478","phos",247,1,0,1,0
"9645","P07737","phos",140,1,0,1,0
"9646","P07741","phos",180,1,0,1,0
"9647","P07911","phos",640,3,0,3,0
"9648","P08048","phos",801,1,0,1,0
"9649","P08173","phos",479,4,0,4,0
"9650","P08519","phos",4548,2,0,2,0
"9651","P08648","phos",1049,4,0,4,0
"9652","P08708","phos",135,1,0,1,0
"9653","P08727","phos",400,1,0,1,0
"9654","P08913","phos",450,1,0,1,0
"9655","P08949","phos",121,1,0,1,0
"9656","P09001","phos",348,2,0,2,0
"9657","P09131","phos",477,2,0,2,0
"9658","P09237","phos",267,1,0,1,0
"9659","P09564","phos",240,1,0,1,0
"9660","P09936","phos",223,1,0,1,0
"9661","P0C263","phos",348,1,0,1,0
"9662","P0C5Y9","phos",115,1,0,1,0
"9663","P0C5Z0","phos",115,1,0,1,0
"9664","P0C645","phos",316,1,0,1,0
"9665","P0C6A0","phos",271,1,0,1,0
"9666","P0C7H9","phos",530,1,0,1,0
"9667","P0C7M6","phos",154,2,0,2,0
"9668","P0C7N1","phos",319,2,0,2,0
"9669","P0C7N5","phos",309,2,0,2,0
"9670","P0C7Q2","phos",107,1,0,1,0
"9671","P0C7T2","phos",308,1,0,1,0
"9672","P0C7U0","phos",828,3,0,3,0
"9673","P0C7V6","phos",817,1,0,1,0
"9674","P0C7X4","phos",201,1,0,1,0
"9675","P0C838","phos",84,1,0,1,0
"9676","P0C860","phos",447,2,0,2,0
"9677","P0CG00","phos",497,1,0,1,0
"9678","P0CG21","phos",123,1,0,1,0
"9679","P0CG31","phos",522,2,0,2,0
"9680","P0CJ74","phos",24,1,0,1,0
"9681","P0CJ79","phos",500,2,0,2,0
"9682","P0CL80","phos",117,1,0,1,0
"9683","P0CL81","phos",117,1,0,1,0
"9684","P0CL82","phos",117,1,0,1,0
"9685","P0CW19","phos",117,1,0,1,0
"9686","P0CW20","phos",117,1,0,1,0
"9687","P0DKX0","phos",622,2,0,2,0
"9688","P0DMR3","phos",200,2,0,2,0
"9689","P0DN86","phos",165,1,0,1,0
"9690","P0DN87","phos",165,1,0,1,0
"9691","P0DO92","phos",83,1,0,1,0
"9692","P10075","phos",376,1,0,1,0
"9693","P10082","phos",97,1,0,1,0
"9694","P10124","phos",158,1,0,1,0
"9695","P10253","phos",952,2,0,2,0
"9696","P10301","phos",218,2,0,2,0
"9697","P10398","phos",606,3,0,3,0
"9698","P10415","phos",239,1,0,1,0
"9699","P10515","phos",647,1,0,1,0
"9700","P10523","phos",405,1,0,1,0
"9701","P10635","phos",497,1,0,1,0
"9702","P10646","phos",304,2,0,2,0
"9703","P10767","phos",208,1,0,1,0
"9704","P10828","phos",461,1,0,1,0
"9705","P10966","phos",210,1,0,1,0
"9706","P11049","phos",281,1,0,1,0
"9707","P11168","phos",524,2,0,2,0
"9708","P11182","phos",482,2,0,2,0
"9709","P11474","phos",423,1,0,1,0
"9710","P11678","phos",715,6,0,6,0
"9711","P11831","phos",508,1,0,1,0
"9712","P11844","phos",174,2,0,2,0
"9713","P12107","phos",1806,1,0,1,0
"9714","P12872","phos",115,1,0,1,0
"9715","P13500","phos",99,1,0,1,0
"9716","P13671","phos",934,2,0,2,0
"9717","P13727","phos",222,1,0,1,0
"9718","P13746","phos",365,1,0,1,0
"9719","P13805","phos",278,1,0,1,0
"9720","P14209","phos",185,1,0,1,0
"9721","P14550","phos",325,1,0,1,0
"9722","P14598","phos",390,1,0,1,0
"9723","P14784","phos",551,2,0,2,0
"9724","P15391","phos",556,1,0,1,0
"9725","P15428","phos",266,1,0,1,0
"9726","P15863","phos",534,1,0,1,0
"9727","P15880","phos",293,2,0,2,0
"9728","P15927","phos",270,1,0,1,0
"9729","P15954","phos",63,2,0,2,0
"9730","P16035","phos",220,1,0,1,0
"9731","P16112","phos",2415,2,0,2,0
"9732","P16118","phos",471,1,0,1,0
"9733","P16157","phos",1881,3,0,3,0
"9734","P16219","phos",412,1,0,1,0
"9735","P16233","phos",465,1,0,1,0
"9736","P16389","phos",499,1,0,1,0
"9737","P16410","phos",223,1,0,1,0
"9738","P16442","phos",354,2,0,2,0
"9739","P16520","phos",340,1,0,1,0
"9740","P16662","phos",529,1,0,1,0
"9741","P16671","phos",472,3,0,3,0
"9742","P16930","phos",419,1,0,1,0
"9743","P17010","phos",805,1,0,1,0
"9744","P17017","phos",642,1,0,1,0
"9745","P17019","phos",499,2,0,2,0
"9746","P17020","phos",682,2,0,2,0
"9747","P17021","phos",662,1,0,1,0
"9748","P17023","phos",458,1,0,1,0
"9749","P17026","phos",224,1,0,1,0
"9750","P17038","phos",809,1,0,1,0
"9751","P17039","phos",623,2,0,2,0
"9752","P17097","phos",686,3,0,3,0
"9753","P17098","phos",575,1,0,1,0
"9754","P17405","phos",629,1,0,1,0
"9755","P17655","phos",700,3,0,3,0
"9756","P17693","phos",338,1,0,1,0
"9757","P17927","phos",2039,2,0,2,0
"9758","P17936","phos",291,1,0,1,0
"9759","P17947","phos",270,1,0,1,0
"9760","P18464","phos",362,1,0,1,0
"9761","P18545","phos",87,1,0,1,0
"9762","P18577","phos",417,1,0,1,0
"9763","P18615","phos",380,2,0,2,0
"9764","P18621","phos",184,1,0,1,0
"9765","P19388","phos",210,1,0,1,0
"9766","P19883","phos",344,1,0,1,0
"9767","P20151","phos",261,1,0,1,0
"9768","P20231","phos",275,1,0,1,0
"9769","P20292","phos",161,1,0,1,0
"9770","P20393","phos",614,1,0,1,0
"9771","P20618","phos",241,1,0,1,0
"9772","P20711","phos",480,1,0,1,0
"9773","P20933","phos",346,2,0,2,0
"9774","P21554","phos",472,1,0,1,0
"9775","P21709","phos",976,3,0,3,0
"9776","P21731","phos",343,1,0,1,0
"9777","P21810","phos",368,1,0,1,0
"9778","P21854","phos",359,2,0,2,0
"9779","P21980","phos",687,1,0,1,0
"9780","P22087","phos",321,1,0,1,0
"9781","P22223","phos",829,1,0,1,0
"9782","P22301","phos",178,1,0,1,0
"9783","P22455","phos",802,2,0,2,0
"9784","P22460","phos",613,2,0,2,0
"9785","P22732","phos",501,1,0,1,0
"9786","P22735","phos",817,2,0,2,0
"9787","P22792","phos",545,1,0,1,0
"9788","P22830","phos",423,1,0,1,0
"9789","P22891","phos",400,1,0,1,0
"9790","P23280","phos",308,1,0,1,0
"9791","P23368","phos",584,2,0,2,0
"9792","P23396","phos",243,1,0,1,0
"9793","P23510","phos",183,2,0,2,0
"9794","P23610","phos",371,1,0,1,0
"9795","P24071","phos",287,1,0,1,0
"9796","P24278","phos",435,3,0,3,0
"9797","P24311","phos",80,2,0,2,0
"9798","P24387","phos",322,1,0,1,0
"9799","P24462","phos",503,1,0,1,0
"9800","P24855","phos",282,1,0,1,0
"9801","P24864","phos",410,1,0,1,0
"9802","P25025","phos",360,1,0,1,0
"9803","P25067","phos",703,1,0,1,0
"9804","P25490","phos",414,1,0,1,0
"9805","P25787","phos",234,1,0,1,0
"9806","P25789","phos",261,2,0,2,0
"9807","P26599","phos",531,1,0,1,0
"9808","P26651","phos",326,1,0,1,0
"9809","P27449","phos",155,1,0,1,0
"9810","P27635","phos",214,1,0,1,0
"9811","P27695","phos",318,1,0,1,0
"9812","P27918","phos",469,1,0,1,0
"9813","P28068","phos",263,1,0,1,0
"9814","P28324","phos",431,1,0,1,0
"9815","P28328","phos",305,1,0,1,0
"9816","P28358","phos",340,1,0,1,0
"9817","P28838","phos",519,1,0,1,0
"9818","P28845","phos",292,1,0,1,0
"9819","P29508","phos",390,3,0,3,0
"9820","P30050","phos",165,1,0,1,0
"9821","P30260","phos",824,2,0,2,0
"9822","P30443","phos",365,2,0,2,0
"9823","P30455","phos",365,2,0,2,0
"9824","P30460","phos",362,1,0,1,0
"9825","P30491","phos",362,1,0,1,0
"9826","P30498","phos",362,1,0,1,0
"9827","P30505","phos",366,1,0,1,0
"9828","P30518","phos",371,1,0,1,0
"9829","P30550","phos",384,1,0,1,0
"9830","P30556","phos",359,2,0,2,0
"9831","P30559","phos",389,1,0,1,0
"9832","P30685","phos",362,1,0,1,0
"9833","P30793","phos",250,3,0,3,0
"9834","P30825","phos",629,1,0,1,0
"9835","P30872","phos",391,1,0,1,0
"9836","P30874","phos",369,2,0,2,0
"9837","P30953","phos",314,1,0,1,0
"9838","P30968","phos",328,2,0,2,0
"9839","P30988","phos",508,2,0,2,0
"9840","P30989","phos",418,1,0,1,0
"9841","P31213","phos",254,1,0,1,0
"9842","P31260","phos",410,1,0,1,0
"9843","P31314","phos",330,1,0,1,0
"9844","P31513","phos",532,4,0,4,0
"9845","P31639","phos",672,2,0,2,0
"9846","P31941","phos",199,1,0,1,0
"9847","P31943","phos",449,1,0,1,0
"9848","P32239","phos",447,1,0,1,0
"9849","P32519","phos",619,6,0,6,0
"9850","P32745","phos",418,2,0,2,0
"9851","P32881","phos",189,2,0,2,0
"9852","P32927","phos",897,1,0,1,0
"9853","P32942","phos",547,1,0,1,0
"9854","P33402","phos",732,2,0,2,0
"9855","P34913","phos",555,2,0,2,0
"9856","P35030","phos",304,1,0,1,0
"9857","P35222","phos",781,1,0,1,0
"9858","P35227","phos",344,1,0,1,0
"9859","P35250","phos",354,2,0,2,0
"9860","P35270","phos",261,1,0,1,0
"9861","P35372","phos",400,1,0,1,0
"9862","P35542","phos",130,1,0,1,0
"9863","P35754","phos",106,1,0,1,0
"9864","P35858","phos",605,2,0,2,0
"9865","P36404","phos",184,1,0,1,0
"9866","P36542","phos",298,1,0,1,0
"9867","P37023","phos",503,1,0,1,0
"9868","P37108","phos",136,1,0,1,0
"9869","P37268","phos",417,1,0,1,0
"9870","P37288","phos",418,1,0,1,0
"9871","P38432","phos",576,1,0,1,0
"9872","P38567","phos",509,3,0,3,0
"9873","P39748","phos",380,2,0,2,0
"9874","P40126","phos",519,1,0,1,0
"9875","P40199","phos",344,1,0,1,0
"9876","P40238","phos",635,2,0,2,0
"9877","P40306","phos",273,2,0,2,0
"9878","P40337","phos",213,1,0,1,0
"9879","P40967","phos",661,3,0,3,0
"9880","P41159","phos",167,1,0,1,0
"9881","P41162","phos",512,2,0,2,0
"9882","P41220","phos",211,1,0,1,0
"9883","P41221","phos",380,2,0,2,0
"9884","P41229","phos",1560,2,0,2,0
"9885","P41235","phos",474,3,0,3,0
"9886","P41236","phos",205,2,0,2,0
"9887","P41970","phos",407,1,0,1,0
"9888","P42684","phos",1182,3,0,3,0
"9889","P42701","phos",662,3,0,3,0
"9890","P42785","phos",496,1,0,1,0
"9891","P43007","phos",532,1,0,1,0
"9892","P43116","phos",358,1,0,1,0
"9893","P43166","phos",264,1,0,1,0
"9894","P43251","phos",543,1,0,1,0
"9895","P43307","phos",286,1,0,1,0
"9896","P43320","phos",205,2,0,2,0
"9897","P43355","phos",309,1,0,1,0
"9898","P43357","phos",314,1,0,1,0
"9899","P43360","phos",314,1,0,1,0
"9900","P43361","phos",318,2,0,2,0
"9901","P43362","phos",315,1,0,1,0
"9902","P43363","phos",369,2,0,2,0
"9903","P43365","phos",314,1,0,1,0
"9904","P43366","phos",347,2,0,2,0
"9905","P43487","phos",201,1,0,1,0
"9906","P43626","phos",348,1,0,1,0
"9907","P43627","phos",348,1,0,1,0
"9908","P43629","phos",444,1,0,1,0
"9909","P43630","phos",455,1,0,1,0
"9910","P43657","phos",344,1,0,1,0
"9911","P43694","phos",442,1,0,1,0
"9912","P43897","phos",325,1,0,1,0
"9913","P45844","phos",678,1,0,1,0
"9914","P46091","phos",355,1,0,1,0
"9915","P46094","phos",333,3,0,3,0
"9916","P46779","phos",137,1,0,1,0
"9917","P46782","phos",204,1,0,1,0
"9918","P47224","phos",123,2,0,2,0
"9919","P47712","phos",749,1,0,1,0
"9920","P47869","phos",451,1,0,1,0
"9921","P47872","phos",440,2,0,2,0
"9922","P47884","phos",311,1,0,1,0
"9923","P47898","phos",357,1,0,1,0
"9924","P48029","phos",635,1,0,1,0
"9925","P48048","phos",391,1,0,1,0
"9926","P48051","phos",423,3,0,3,0
"9927","P48060","phos",266,1,0,1,0
"9928","P48067","phos",706,1,0,1,0
"9929","P48357","phos",1165,1,0,1,0
"9930","P48380","phos",749,2,0,2,0
"9931","P48507","phos",274,1,0,1,0
"9932","P48544","phos",419,2,0,2,0
"9933","P48556","phos",350,1,0,1,0
"9934","P48651","phos",473,1,0,1,0
"9935","P48664","phos",564,1,0,1,0
"9936","P48729","phos",337,1,0,1,0
"9937","P49005","phos",469,1,0,1,0
"9938","P49019","phos",387,1,0,1,0
"9939","P49137","phos",400,1,0,1,0
"9940","P49281","phos",568,1,0,1,0
"9941","P49640","phos",407,1,0,1,0
"9942","P49746","phos",956,1,0,1,0
"9943","P49767","phos",419,1,0,1,0
"9944","P49768","phos",467,1,0,1,0
"9945","P49789","phos",147,1,0,1,0
"9946","P49902","phos",561,1,0,1,0
"9947","P49961","phos",510,2,0,2,0
"9948","P50052","phos",363,1,0,1,0
"9949","P50453","phos",376,1,0,1,0
"9950","P50479","phos",330,1,0,1,0
"9951","P50591","phos",281,1,0,1,0
"9952","P50876","phos",292,1,0,1,0
"9953","P51451","phos",505,3,0,3,0
"9954","P51452","phos",185,1,0,1,0
"9955","P51511","phos",669,1,0,1,0
"9956","P51582","phos",365,1,0,1,0
"9957","P51589","phos",502,2,0,2,0
"9958","P51606","phos",427,2,0,2,0
"9959","P51668","phos",147,1,0,1,0
"9960","P51681","phos",352,1,0,1,0
"9961","P51800","phos",687,1,0,1,0
"9962","P51815","phos",510,1,0,1,0
"9963","P51959","phos",295,1,0,1,0
"9964","P51993","phos",359,1,0,1,0
"9965","P52209","phos",483,1,0,1,0
"9966","P52294","phos",538,5,0,5,0
"9967","P52569","phos",658,3,0,3,0
"9968","P52655","phos",376,1,0,1,0
"9969","P52739","phos",623,3,0,3,0
"9970","P52742","phos",658,2,0,2,0
"9971","P52743","phos",207,1,0,1,0
"9972","P52744","phos",262,2,0,2,0
"9973","P52746","phos",1687,2,0,2,0
"9974","P52849","phos",883,1,0,1,0
"9975","P53370","phos",316,2,0,2,0
"9976","P53420","phos",1690,1,0,1,0
"9977","P53567","phos",150,1,0,1,0
"9978","P53672","phos",197,1,0,1,0
"9979","P53673","phos",196,1,0,1,0
"9980","P53985","phos",500,1,0,1,0
"9981","P54252","phos",364,1,0,1,0
"9982","P54803","phos",685,1,0,1,0
"9983","P54819","phos",239,1,0,1,0
"9984","P54829","phos",565,2,0,2,0
"9985","P54849","phos",157,1,0,1,0
"9986","P54868","phos",508,3,0,3,0
"9987","P54922","phos",357,1,0,1,0
"9988","P55060","phos",971,1,0,1,0
"9989","P55075","phos",233,2,0,2,0
"9990","P55083","phos",255,1,0,1,0
"9991","P55085","phos",397,3,0,3,0
"9992","P55107","phos",478,1,0,1,0
"9993","P55199","phos",621,2,0,2,0
"9994","P55291","phos",814,3,0,3,0
"9995","P55347","phos",436,1,0,1,0
"9996","P55771","phos",341,1,0,1,0
"9997","P56202","phos",376,1,0,1,0
"9998","P56378","phos",58,1,0,1,0
"9999","P56730","phos",875,2,0,2,0
"10000","P57057","phos",533,1,0,1,0
"10001","P57060","phos",319,1,0,1,0
"10002","P57105","phos",145,1,0,1,0
"10003","P57735","phos",213,1,0,1,0
"10004","P57771","phos",180,1,0,1,0
"10005","P58170","phos",312,1,0,1,0
"10006","P58417","phos",271,2,0,2,0
"10007","P58513","phos",81,1,0,1,0
"10008","P58550","phos",94,1,0,1,0
"10009","P58753","phos",221,1,0,1,0
"10010","P59025","phos",263,1,0,1,0
"10011","P59103","phos",153,2,0,2,0
"10012","P59537","phos",309,1,0,1,0
"10013","P59539","phos",299,1,0,1,0
"10014","P59540","phos",309,1,0,1,0
"10015","P59542","phos",299,1,0,1,0
"10016","P59543","phos",309,1,0,1,0
"10017","P59797","phos",346,1,0,1,0
"10018","P59817","phos",542,1,0,1,0
"10019","P59901","phos",499,1,0,1,0
"10020","P60022","phos",68,1,0,1,0
"10021","P60174","phos",286,1,0,1,0
"10022","P60323","phos",173,1,0,1,0
"10023","P60507","phos",584,1,0,1,0
"10024","P60604","phos",165,1,0,1,0
"10025","P60606","phos",82,1,0,1,0
"10026","P60852","phos",638,2,0,2,0
"10027","P61077","phos",147,1,0,1,0
"10028","P61218","phos",127,1,0,1,0
"10029","P61328","phos",243,2,0,2,0
"10030","P61371","phos",349,1,0,1,0
"10031","P61571","phos",104,1,0,1,0
"10032","P61572","phos",105,1,0,1,0
"10033","P61573","phos",105,1,0,1,0
"10034","P61574","phos",105,1,0,1,0
"10035","P61575","phos",105,1,0,1,0
"10036","P61576","phos",105,1,0,1,0
"10037","P61579","phos",105,1,0,1,0
"10038","P61966","phos",158,1,0,1,0
"10039","P62070","phos",204,2,0,2,0
"10040","P62241","phos",208,1,0,1,0
"10041","P62277","phos",151,1,0,1,0
"10042","P62304","phos",92,2,0,2,0
"10043","P62318","phos",126,1,0,1,0
"10044","P62341","phos",195,1,0,1,0
"10045","P62424","phos",266,1,0,1,0
"10046","P62491","phos",216,1,0,1,0
"10047","P62837","phos",147,1,0,1,0
"10048","P62955","phos",275,1,0,1,0
"10049","P62995","phos",288,1,0,1,0
"10050","P63172","phos",113,1,0,1,0
"10051","P63252","phos",427,1,0,1,0
"10052","P63279","phos",158,1,0,1,0
"10053","P78337","phos",314,1,0,1,0
"10054","P78348","phos",528,2,0,2,0
"10055","P78357","phos",1384,1,0,1,0
"10056","P78396","phos",465,4,0,4,0
"10057","P78417","phos",241,1,0,1,0
"10058","P78539","phos",464,1,0,1,0
"10059","P78549","phos",312,2,0,2,0
"10060","P78563","phos",741,4,0,4,0
"10061","P80188","phos",198,1,0,1,0
"10062","P80365","phos",405,1,0,1,0
"10063","P80370","phos",383,1,0,1,0
"10064","P80511","phos",92,1,0,1,0
"10065","P82251","phos",487,1,0,1,0
"10066","P82663","phos",173,1,0,1,0
"10067","P82909","phos",103,2,0,2,0
"10068","P82930","phos",218,1,0,1,0
"10069","P82980","phos",135,1,0,1,0
"10070","P84022","phos",425,1,0,1,0
"10071","P84157","phos",204,1,0,1,0
"10072","P98066","phos",277,2,0,2,0
"10073","P98073","phos",1019,2,0,2,0
"10074","Q00403","phos",316,2,0,2,0
"10075","Q00604","phos",133,1,0,1,0
"10076","Q00613","phos",529,1,0,1,0
"10077","Q00888","phos",419,2,0,2,0
"10078","Q00975","phos",2339,3,0,3,0
"10079","Q00978","phos",393,3,0,3,0
"10080","Q01113","phos",521,1,0,1,0
"10081","Q01196","phos",453,1,0,1,0
"10082","Q01415","phos",458,2,0,2,0
"10083","Q01581","phos",520,2,0,2,0
"10084","Q01638","phos",556,2,0,2,0
"10085","Q01892","phos",262,1,0,1,0
"10086","Q02078","phos",507,1,0,1,0
"10087","Q02086","phos",613,1,0,1,0
"10088","Q02246","phos",1040,1,0,1,0
"10089","Q02325","phos",96,1,0,1,0
"10090","Q02641","phos",598,1,0,1,0
"10091","Q02978","phos",314,1,0,1,0
"10092","Q03014","phos",270,1,0,1,0
"10093","Q03393","phos",145,1,0,1,0
"10094","Q03591","phos",330,2,0,2,0
"10095","Q03923","phos",595,3,0,3,0
"10096","Q03924","phos",483,2,0,2,0
"10097","Q03933","phos",536,2,0,2,0
"10098","Q03989","phos",594,1,0,1,0
"10099","Q04695","phos",432,1,0,1,0
"10100","Q04726","phos",772,2,0,2,0
"10101","Q04727","phos",773,2,0,2,0
"10102","Q04756","phos",655,1,0,1,0
"10103","Q04837","phos",148,1,0,1,0
"10104","Q04844","phos",493,1,0,1,0
"10105","Q05329","phos",585,1,0,1,0
"10106","Q05469","phos",1076,1,0,1,0
"10107","Q05481","phos",1191,2,0,2,0
"10108","Q06055","phos",141,1,0,1,0
"10109","Q06250","phos",92,1,0,1,0
"10110","Q06413","phos",473,1,0,1,0
"10111","Q06432","phos",222,1,0,1,0
"10112","Q06828","phos",376,2,0,2,0
"10113","Q07011","phos",255,1,0,1,0
"10114","Q08116","phos",209,1,0,1,0
